customer_id,customer_name,id_number,date_of_birth,gender,employment_status,monthly_income,marital_status,customer_segment,province,email,phone,credit_score,onboarding_date,source_system,record_created_at
CUST001552,Neil Young-Perry,84082309530848,1984-08-23,F,Employed,55756.48,Single,Business,North West,jordanarthur@example.net,+44909 879 0015,445,2019-12-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001553,Miss Kayleigh Wall,57042825940849,1957-04-28,F,Self-Employed,120084.78,Single,Private Banking,Gauteng,francis39@example.com,+44(0)28 9018 0934,420,2019-05-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001554,Leanne Bates,83082117480817,1983-08-21,F,Employed,140998.88,Married,Business,Western Cape,vanessa30@example.net,+44131 496 0380,536,2015-08-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001555,Andrea Young,70022287090882,1970-02-22,M,Employed,95603.7,Married,Business,Northern Cape,mohammeddixon@example.net,(028) 9018 0840,502,2016-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001556,Shane Davis,52071283800838,1952-07-12,M,Employed,120225.9,Single,Business,Eastern Cape,bmorley@example.net,+44(0)131 4960794,464,2018-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001557,Dr Gary Blake,78080437510838,1978-08-04,F,Employed,18051.42,Single,Youth,Limpopo,wadegraeme@example.net,(0161) 496 0939,386,2019-07-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001558,Dr Patrick Stokes,58112158540897,1958-11-21,M,Employed,102191.64,Divorced,Private Banking,KwaZulu-Natal,grahamking@example.net,(0114) 496 0261,442,2020-06-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001559,Carole Dunn,80013001480813,1980-01-30,F,Contract,18839.27,Single,Retail,KwaZulu-Natal,dorothyowens@example.com,+44(0)113 496 0701,366,2017-01-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001560,Adrian Chambers,63020743750892,1963-02-07,F,Employed,273580.65,Single,Private Banking,Eastern Cape,sinclairmaurice@example.com,0117 496 0888,650,2017-08-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001561,Ben Connolly,62050659990873,1962-05-06,M,Self-Employed,17863.73,Married,Retail,Gauteng,nedwards@example.net,+44(0)1184960007,346,2021-02-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001562,Rosemary Foster-Newman,53060993480855,1953-06-09,M,Employed,9811.94,Divorced,Retail,KwaZulu-Natal,qking@example.org,+44(0)121 4960811,339,2017-12-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001563,Jean Davis-Shaw,75092713680828,1975-09-27,F,Employed,6733.53,Married,Youth,Eastern Cape,dickinsonluke@example.net,(0121) 496 0937,300,2021-11-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001564,Stephanie Bennett,92052159850820,1992-05-21,M,Employed,37664.67,Single,Retail,Gauteng,robertsamy@example.org,+441164960329,390,2022-08-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001565,Dr Gerald Briggs,62061430170880,1962-06-14,F,Employed,462782.44,Divorced,Private Banking,Gauteng,nicolabrown@example.com,+441154960968,811,2019-12-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001566,Ms Donna Carter,92020186580821,1992-02-01,M,Self-Employed,13632.63,Single,Retail,Gauteng,bakerlouise@example.com,+441632960074,300,2022-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001567,Shannon Cox,90033145620845,1990-03-31,F,Self-Employed,17222.69,Single,Retail,Limpopo,whitehousesheila@example.net,0121 496 0236,305,2021-12-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001568,Chloe Lewis,50062276070830,1950-06-22,M,Employed,32133.23,Single,Retail,Eastern Cape,jonathan95@example.org,+44(0)121 4960481,392,2016-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001569,Dr Stephen Evans,57020917130856,1957-02-09,F,Employed,43308.06,Divorced,Retail,KwaZulu-Natal,brucemitchell@example.com,+44(0)8081570221,402,2019-11-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001570,Dr Julian Brown,51091572880832,1951-09-15,M,Contract,205827.68,Single,Private Banking,Eastern Cape,qmiles@example.com,01134960599,559,2016-08-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001571,Mrs Sandra Hanson,72121735460874,1972-12-17,F,Employed,39642.9,Single,Retail,Western Cape,xmacdonald@example.net,0306 9990643,339,2022-02-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001572,Dr Abdul Hughes,69050787730843,1969-05-07,M,Employed,26722.91,Single,Retail,Limpopo,lawrencekatherine@example.net,(0191) 496 0321,339,2015-03-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001573,Glenn Watts-Wright,63060121870897,1963-06-01,F,Self-Employed,43392.67,Married,Retail,Gauteng,njames@example.com,+44141 496 0398,349,2017-01-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001574,Nathan Scott,99032840800816,1999-03-28,F,Employed,13041.57,Single,Retail,KwaZulu-Natal,ebutler@example.com,+44115 4960840,342,2016-08-03,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001575,Hollie Rice,97050859210873,1997-05-08,M,Retired,19605.09,Married,Private Banking,Gauteng,turnerdominic@example.com,(0115)4960988,427,2023-05-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001576,Linda Knight-Walker,87122265890892,1987-12-22,M,Self-Employed,24316.21,Married,Retail,Gauteng,flemingeileen@example.org,08081570804,310,2022-05-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001577,Lauren Kennedy-Cross,59122363400892,1959-12-23,M,Employed,191999.53,Single,Business,Gauteng,jonesstuart@example.com,+441632960495,503,2017-09-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001578,Beth Glover,75110602070898,1975-11-06,F,Employed,14173.8,Married,Youth,Western Cape,robinsoncaroline@example.net,(028) 9018640,361,2016-11-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001579,Hayley Day,71042743330862,1971-04-27,F,Self-Employed,120113.96,Married,Business,Limpopo,turnerglen@example.org,+4420 7496 0137,457,2020-09-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001580,Karl Austin,77010727970828,1977-01-07,F,Employed,418005.5,Married,Private Banking,Western Cape,leecameron@example.org,+44(0)1144960628,758,2023-04-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001581,Jennifer Thompson,60120668230866,1960-12-06,M,Unemployed,5781.03,Married,Retail,Gauteng,vwatkins@example.net,029 2018 0944,300,2022-11-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001582,Dr Robin Fuller,54041487910867,1954-04-14,M,Self-Employed,30925.32,Married,Retail,Northern Cape,cameronsmith@example.net,+44(0)1144960439,358,2021-02-17,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001583,Alison Fletcher,71052410810883,1971-05-24,F,Employed,13339.6,Divorced,Youth,Gauteng,owood@example.net,02074960558,337,2017-03-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001584,Ian Walker,87083185220861,1987-08-31,M,Self-Employed,164714.52,Single,Business,Free State,brettward@example.org,(0113)4960275,464,2020-05-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001585,Miss Jean Parsons,91010426530862,1991-01-04,F,Employed,191198.82,Married,Business,North West,alexander52@example.com,(0114) 4960674,537,2020-05-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001586,Lynn Moran,55082165420834,1955-08-21,M,Employed,31667.85,Married,Business,Western Cape,gailbarton@example.org,0117 4960109,409,2018-04-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001587,Dr Alice Moran,59121238340810,1959-12-12,F,Self-Employed,29750.27,Single,Retail,Gauteng,hsmith@example.com,(0116)4960574,321,2018-03-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001588,Lynn James,94110459130845,1994-11-04,M,Self-Employed,40041.29,Single,Retail,KwaZulu-Natal,nhill@example.com,0116 496 0879,374,2022-06-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001589,Katherine Davies,98020355070892,1998-02-03,M,Self-Employed,354307.27,Single,Private Banking,Limpopo,brookesjack@example.com,020 7946 0750,752,2016-02-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001590,Damian Anderson,51062303820890,1951-06-23,F,Employed,166140.97,Married,Business,Western Cape,clarkejulia@example.org,+44(0)118 4960471,479,2021-08-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001591,Mr Adam Wright,96032729250829,1996-03-27,F,Self-Employed,41117.26,Married,Retail,Gauteng,annasmith@example.com,+44(0)1632960997,361,2020-07-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001592,Carl Bartlett,71091535980878,1971-09-15,F,Employed,20019.02,Married,Youth,Eastern Cape,abdul02@example.com,(0131) 4960216,328,2019-02-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001593,Marion Porter-Gibson,62111855150813,1962-11-18,M,Self-Employed,34529.64,Single,Retail,Western Cape,jake58@example.com,+4420 74960935,383,2022-06-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001594,Claire Rhodes,76021880100851,1976-02-18,M,Self-Employed,43695.6,Single,Retail,Gauteng,joshahmed@example.net,0151 4960705,391,2018-02-01,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001595,Janet Dawson,88070542520894,1988-07-05,F,Self-Employed,22273.69,Divorced,Youth,North West,clarkeanthony@example.net,(028) 9018 0594,357,2019-05-22,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001596,Brett Evans,50022103730814,1950-02-21,F,Unemployed,6523.02,Married,Private Banking,North West,ritaburton@example.net,(01632) 960469,300,2019-04-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001597,Dr Megan Hart,81082752070829,1981-08-27,M,Contract,44688.57,Single,Business,Western Cape,karlkhan@example.org,0289018796,356,2022-10-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001598,Josh Hawkins,71080189630897,1971-08-01,M,Retired,8585.45,Widowed,Retail,Gauteng,cookglenn@example.org,(028) 9018 0371,330,2023-12-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001599,Brenda Harrison,87051764590826,1987-05-17,M,Retired,13351.34,Single,Retail,KwaZulu-Natal,reedmarian@example.net,01614960917,300,2016-03-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001600,Dr Paul Harper,66102105380849,1966-10-21,F,Contract,150625.22,Single,Business,Gauteng,frances47@example.org,029 2018173,441,2020-03-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001601,Daniel Watkins,57090665260850,1957-09-06,M,Retired,9548.22,Divorced,Retail,Gauteng,edwardstimothy@example.org,0909 8790020,300,2019-09-04,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001602,Howard Berry,96121887930894,1996-12-18,M,Contract,119197.81,Married,Private Banking,Mpumalanga,scotteric@example.org,0151 4960124,484,2019-10-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001603,Lydia Wright-Knowles,82050965960825,1982-05-09,M,Self-Employed,11221.98,Married,Youth,Northern Cape,alexandra13@example.com,0306 9990831,300,2016-08-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001604,Alex Collins,56012784850813,1956-01-27,M,Employed,403832.26,Widowed,Private Banking,Western Cape,tallen@example.net,01184960215,749,2015-04-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001605,Sian Marshall,97031299490848,1997-03-12,M,Employed,40463.84,Single,Retail,Eastern Cape,rparsons@example.org,+44115 496 0100,407,2018-03-06,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001606,Dr Martyn Lewis,98102468570883,1998-10-24,M,Contract,463419.53,Single,Private Banking,Gauteng,teresa98@example.org,(0114) 4960013,813,2020-02-16,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001607,Lynne Townsend,95070860110837,1995-07-08,M,Employed,22018.07,Single,Retail,Western Cape,carly95@example.org,(0131)4960040,364,2016-05-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001608,Teresa Wilson,95071732600877,1995-07-17,F,Contract,21783.93,Married,Retail,Gauteng,jacksonsophie@example.net,(020) 74960548,300,2021-04-30,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001609,Dr Jayne Warren,99091957110873,1999-09-19,M,Employed,23048.18,Single,Retail,Gauteng,hfox@example.net,(0306)9990313,390,2019-05-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001610,Claire Cooper,51102913470814,1951-10-29,F,Employed,21904.95,Single,Retail,KwaZulu-Natal,sgraham@example.org,(0115)4960718,408,2015-02-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001611,Leigh Jackson,85011116250825,1985-01-11,F,Self-Employed,18323.93,Married,Youth,Eastern Cape,palmerguy@example.org,+44141 4960345,323,2021-07-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001612,Dawn Cox,92030616220858,1992-03-06,F,Unemployed,2866.59,Married,Retail,Western Cape,jane57@example.com,0306 9990784,300,2018-05-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001613,Brandon Hart-Kelly,53112728330854,1953-11-27,F,Employed,8752.73,Single,Retail,Western Cape,dickinsonjay@example.com,+44(0)114 4960580,378,2015-05-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001614,Dr Amy Shepherd,84091662620876,1984-09-16,M,Contract,19292.69,Married,Senior,Gauteng,jcartwright@example.com,0117 4960390,362,2022-03-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001615,Mohammad Dawson-Harding,83062982010832,1983-06-29,M,Contract,16293.63,Married,Retail,Eastern Cape,cliffordsmith@example.org,+441144960540,328,2022-04-18,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001616,Suzanne Taylor,72100302190886,1972-10-03,F,Employed,92099.0,Married,Private Banking,Western Cape,annetteburke@example.org,(0131) 496 0435,436,2022-05-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001617,Miss Dawn Turnbull,51061715270883,1951-06-17,F,Employed,25421.19,Single,Retail,Gauteng,keithnelson@example.com,+44(0)28 9018428,411,2021-12-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001618,Eric Carter,82011439700841,1982-01-14,F,Employed,15620.32,Divorced,Retail,Gauteng,kim53@example.org,(0808) 1570369,340,2019-12-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001619,Frederick Reid,56012328170826,1956-01-23,F,Employed,14054.84,Single,Youth,Gauteng,rossmelissa@example.net,01144960125,337,2015-06-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001620,Jack Rogers-Powell,80120730590888,1980-12-07,F,Employed,18276.75,Married,Retail,Western Cape,victoria42@example.com,+441632 960 261,318,2018-12-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001621,Sean Gilbert,71082078850894,1971-08-20,M,Employed,132630.51,Widowed,Business,Gauteng,brandonbegum@example.com,0161 496 0929,505,2016-07-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001622,Ricky Baldwin,59042067460840,1959-04-20,M,Employed,44662.46,Married,Retail,Eastern Cape,rbaker@example.com,(029) 2018 0909,354,2020-03-31,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001623,Mr Justin Robinson,79103112150831,1979-10-31,F,Contract,28247.58,Married,Retail,Mpumalanga,lynn21@example.com,+44(0)115 496 0347,300,2023-02-09,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001624,Ricky Kaur,61122012350891,1961-12-20,F,Self-Employed,31935.15,Married,Retail,Gauteng,wardcolin@example.net,+44(0)118 496 0727,369,2020-02-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001625,Olivia Mitchell,53122386260839,1953-12-23,M,Self-Employed,42013.2,Married,Retail,Western Cape,wrightmichelle@example.com,0161 4960854,326,2018-02-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001626,Roy Cox,81081015570876,1981-08-10,F,Employed,21838.02,Married,Retail,Western Cape,jemma05@example.com,029 2018336,345,2015-02-07,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001627,Roy Wong,98122699420887,1998-12-26,M,Contract,149950.35,Married,Private Banking,Free State,ehope@example.com,+44(0)116 496 0188,493,2016-10-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001628,Leah Thompson,80051614270810,1980-05-16,F,Contract,18463.5,Married,Retail,Gauteng,lynnelewis@example.net,+44(0)1154960761,316,2019-01-05,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001629,Marcus Lawrence,65091673530856,1965-09-16,M,Employed,22903.41,Single,Retail,KwaZulu-Natal,junehodgson@example.net,+44306 9990123,344,2020-08-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001630,Steven Moore,91090788800898,1991-09-07,M,Unemployed,5160.14,Married,Retail,Gauteng,jennifer34@example.com,0115 4960866,300,2020-08-23,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001631,Owen Douglas,92120618190855,1992-12-06,F,Contract,5091.76,Single,Youth,Western Cape,ashleigh68@example.com,+44909 879 0633,322,2017-05-13,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001632,Jordan Dawson-Field,66050968470826,1966-05-09,M,Self-Employed,22067.66,Single,Youth,Gauteng,parsonsclive@example.org,+44117 4960758,305,2018-11-29,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001633,Naomi Todd,62020518560864,1962-02-05,F,Self-Employed,42935.98,Married,Business,Gauteng,zsharpe@example.com,+44(0)1632 960521,362,2022-12-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001634,Dr Mary Baker,55083034960821,1955-08-30,F,Employed,23013.1,Single,Youth,Gauteng,bethan71@example.net,0114 4960431,340,2020-11-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001635,Patricia Webb,91012341550854,1991-01-23,F,Employed,43129.08,Single,Retail,Gauteng,ywyatt@example.net,(0113) 496 0194,374,2019-05-19,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001636,Ross Holt,53042652840870,1953-04-26,M,Employed,44633.8,Married,Retail,Gauteng,nsmith@example.net,+44(0)1174960494,378,2020-10-02,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001637,Jane Reid,76042982530821,1976-04-29,M,Employed,167616.73,Married,Business,KwaZulu-Natal,patricia02@example.org,(0141) 496 0237,506,2015-09-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001638,Damien Day,68020154010880,1968-02-01,M,Employed,54115.44,Single,Business,KwaZulu-Natal,hughmistry@example.net,+44(0)114 4960871,454,2016-12-15,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001639,Mr Darren Carr,53120637610815,1953-12-06,F,Unemployed,5649.34,Single,Retail,KwaZulu-Natal,thomasgray@example.net,+441214960872,300,2022-05-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001640,Jill Ross,67112441890833,1967-11-24,F,Employed,15522.89,Single,Retail,Gauteng,jvaughan@example.net,+44(0)20 74960104,332,2016-09-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001641,Mr Mark Gibson,53100531870887,1953-10-05,F,Retired,18456.92,Married,Senior,Gauteng,wrobinson@example.org,029 2018975,338,2018-12-12,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001642,Jay Webb,78042540780825,1978-04-25,F,Self-Employed,212974.49,Single,Private Banking,Limpopo,lesliedixon@example.org,+44(0)161 496 0284,556,2022-05-10,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001643,Elaine Edwards,77102641420830,1977-10-26,F,Employed,20091.45,Single,Retail,Gauteng,natasha06@example.net,(0909)8790437,357,2023-01-24,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001644,Mr Damian Cunningham,96032816370858,1996-03-28,F,Employed,186001.06,Divorced,Business,Mpumalanga,justin93@example.org,+44(0)292018771,550,2021-04-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001645,Frances Stevens,85092353160822,1985-09-23,M,Employed,8489.55,Single,Retail,Limpopo,hazel81@example.com,(0118)4960379,305,2018-10-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001646,Dr Arthur Thompson,98092001150872,1998-09-20,F,Retired,7909.49,Married,Retail,Gauteng,joycelambert@example.com,+44113 4960128,302,2020-02-26,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001647,Timothy Khan-Williams,92062160210829,1992-06-21,M,Contract,23611.49,Married,Retail,Mpumalanga,reeceevans@example.net,+44(0)28 9018351,380,2023-01-08,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001648,Brett Morris,72092232470822,1972-09-22,F,Employed,33926.7,Married,Retail,KwaZulu-Natal,ewilson@example.org,+44808 157 0976,351,2023-10-28,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001649,Ms Molly Lowe,53041429010892,1953-04-14,F,Unemployed,5180.53,Single,Retail,KwaZulu-Natal,alexandra85@example.org,+44(0)121 496 0424,300,2016-07-27,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001650,Hannah Lloyd-Reid,67022345350838,1967-02-23,F,Self-Employed,361152.99,Married,Private Banking,Limpopo,dunnpaul@example.org,(029) 2018086,726,2018-02-14,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001651,Hannah Lee,75090295730896,1975-09-02,M,Employed,40560.82,Single,Retail,Western Cape,wardamelia@example.org,09098790341,399,2023-10-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001652,Dr Sarah Phillips,82011095890890,1982-01-10,M,Self-Employed,50575.17,Single,Business,Eastern Cape,powellroger@example.com,(0808) 1570169,367,2023-07-21,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001653,Mr Shaun Anderson,54041664980821,1954-04-16,M,Self-Employed,27319.98,Married,Retail,KwaZulu-Natal,davieslesley@example.net,(020) 74960530,356,2022-05-20,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001654,Anna O'Sullivan,79101290380895,1979-10-12,M,Employed,34842.67,Single,Retail,Eastern Cape,ricediane@example.net,(0191)4960579,330,2018-05-25,CORE_BANKING,2026-04-18 13:21:48.668940
CUST001655,Leanne Bond,74070685610843,1974-07-06,M,Contract,17722.37,Single,Youth,KwaZulu-Natal,akhtarjordan@example.com,(0151) 4960324,341,2019-06-02,CORE_BANKING,2026-04-18 13:21:48.668940
